year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house,filtered_tags,sold_year,year_built_scaled,sold_price_scaled,baths_full_scaled,lot_sqft_scaled,sqft_scaled,baths_scaled,stories_scaled,beds_scaled,list_price_scaled,price_per_sqft_scaled,age_of_house_scaled
2022.0,2024-01-11,425000.0,2.0,29185.0,1578.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'big_lot', 'farm', 'ranch', 'maintenance', 'shopping']",Raleigh,North Carolina,439900.0,269.32826362484155,2.0,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'big_lot', 'farm', 'ranch', 'maintenance', 'shopping']",2024.0,,,,,,,,,,,
2004.0,2024-01-11,874900.0,5.0,10454.0,4364.0,6.0,2.0,2.0,5.0,single_family,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'gourmet_kitchen', 'fenced_yard', 'coffer_ceiling', 'wrap_around_porch', 'playground', 'tennis']",Raleigh,North Carolina,874900.0,200.48120989917507,20.0,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'gourmet_kitchen', 'fenced_yard', 'playground', 'tennis']",2024.0,,,,,,,,,,,
2019.0,2024-01-11,290000.0,2.0,5227.0,1246.0,2.0,0.0,1.0,3.0,single_family,"['central_air', 'city_view', 'view', 'single_story', 'fenced_yard']",Raleigh,North Carolina,300000.0,232.74478330658107,5.0,"['central_air', 'city_view', 'view', 'single_story', 'fenced_yard']",2024.0,,,,,,,,,,,
1984.0,2024-01-11,238000.0,1.0,3920.0,1058.0,2.0,0.0,2.0,2.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'fireplace', 'forced_air', 'view', 'two_or_more_stories', 'no_hoa', 'shopping']",Raleigh,North Carolina,244900.0,224.95274102079395,40.0,"['central_air', 'city_view', 'community_outdoor_space', 'fireplace', 'forced_air', 'view', 'two_or_more_stories', 'no_hoa', 'shopping']",2024.0,,,,,,,,,,,
2008.0,2024-01-11,390000.0,2.0,1307.0,1652.0,3.0,1.0,2.0,3.0,townhomes,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'front_porch', 'pond', 'smart_homes', 'clubhouse', 'views', 'maintenance', 'shopping']",Raleigh,North Carolina,398000.0,236.0774818401937,16.0,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'front_porch', 'pond', 'smart_homes', 'clubhouse', 'views', 'maintenance', 'shopping']",2024.0,,,,,,,,,,,
1947.0,2024-01-11,487000.0,1.0,6970.0,676.0,1.0,0.0,1.0,2.0,single_family,"['city_view', 'hardwood_floors', 'view', 'single_story', 'big_lot', 'park']",Raleigh,North Carolina,525000.0,720.4142011834319,77.0,"['city_view', 'hardwood_floors', 'view', 'single_story', 'big_lot', 'park']",2024.0,,,,,,,,,,,
1961.0,2024-01-11,690000.0,,,1635.0,,0.0,,,single_family,"['city_view', 'hardwood_floors', 'view', 'big_lot', 'lake', 'shopping']",Raleigh,North Carolina,900000.0,422.0183486238532,63.0,"['city_view', 'hardwood_floors', 'view', 'big_lot', 'lake', 'shopping']",2024.0,,,,,,,,,,,
1990.0,2024-01-11,400000.0,2.0,37026.0,1617.0,3.0,0.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'big_lot', 'new_roof', 'shopping']",Raleigh,North Carolina,399000.0,247.37167594310452,34.0,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'big_lot', 'new_roof', 'shopping']",2024.0,,,,,,,,,,,
2008.0,2024-01-11,725000.0,2.0,2614.0,2496.0,4.0,1.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'ensuite', 'groundscare', 'shopping']",Raleigh,North Carolina,750000.0,290.4647435897436,16.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'ensuite', 'groundscare', 'shopping']",2024.0,,,,,,,,,,,
1982.0,2024-01-11,375000.0,2.0,10890.0,1657.0,3.0,0.0,2.0,3.0,single_family,"['city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'swimming_pool', 'two_or_more_stories', 'no_hoa']",Raleigh,North Carolina,380000.0,226.31261315630658,42.0,"['city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'swimming_pool', 'two_or_more_stories', 'no_hoa']",2024.0,,,,,,,,,,,
1980.0,2024-01-11,310000.0,1.0,7841.0,748.0,1.0,0.0,1.0,1.0,single_family,"['central_air', 'city_view', 'forced_air', 'view', 'single_story', 'master_bedroom', 'big_lot', 'shopping']",Raleigh,North Carolina,335000.0,414.4385026737968,44.0,"['central_air', 'city_view', 'forced_air', 'view', 'single_story', 'master_bedroom', 'big_lot', 'shopping']",2024.0,,,,,,,,,,,
1967.0,2024-01-10,399000.0,3.0,11761.0,1973.0,3.0,1.0,2.0,4.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'fenced_yard', 'big_bathroom', 'library', 'community_center', 'soccer', 'shopping']",Raleigh,North Carolina,439000.0,202.23010643689813,57.0,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'fenced_yard', 'big_bathroom', 'library', 'community_center', 'shopping']",2024.0,,,,,,,,,,,
1997.0,2024-01-10,437000.0,2.0,8712.0,2057.0,3.0,2.0,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis']",Raleigh,North Carolina,442900.0,212.44530870199318,27.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis']",2024.0,,,,,,,,,,,
2006.0,2024-01-10,356000.0,2.0,8276.0,2079.0,3.0,1.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen']",Raleigh,North Carolina,349900.0,171.23617123617123,18.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen']",2024.0,,,,,,,,,,,
2002.0,2024-01-10,650000.0,2.0,,2105.0,3.0,2.0,1.0,3.0,condos,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'floor_plan', 'elevator', 'views', 'hoa', 'groundscare', 'medicalcare', 'shopping']",Raleigh,North Carolina,625000.0,308.78859857482183,22.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'floor_plan', 'views', 'hoa', 'groundscare', 'medicalcare', 'shopping']",2024.0,,,,,,,,,,,
2005.0,2024-01-10,350000.0,2.0,,1723.0,3.0,0.0,,3.0,single_family,"['central_air', 'city_view', 'dishwasher', 'recreation_facilities', 'view', 'community_swimming_pool', 'garage_1_or_more', 'private_backyard', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'park', 'shopping']",Raleigh,North Carolina,349000.0,203.13406848520023,19.0,"['central_air', 'city_view', 'dishwasher', 'recreation_facilities', 'view', 'community_swimming_pool', 'garage_1_or_more', 'private_backyard', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'park', 'shopping']",2024.0,,,,,,,,,,,
2006.0,2024-01-10,440000.0,2.0,2614.0,2217.0,3.0,2.0,2.0,3.0,townhomes,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'clubhouse', 'park', 'playground', 'tennis', 'volleyball', 'trails', 'medicalcare', 'shopping']",Raleigh,North Carolina,450000.0,198.4663960306721,18.0,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'clubhouse', 'park', 'playground', 'tennis', 'trails', 'medicalcare', 'shopping']",2024.0,,,,,,,,,,,
1987.0,2024-01-10,335000.0,2.0,31363.0,1539.0,2.0,0.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'private_backyard', 'front_porch', 'farm', 'ranch']",Raleigh,North Carolina,335000.0,217.67381416504224,37.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'private_backyard', 'front_porch', 'farm', 'ranch']",2024.0,,,,,,,,,,,
2005.0,2024-01-10,410000.0,2.0,3485.0,1832.0,3.0,2.0,1.0,3.0,townhomes,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof', 'clubhouse', 'maintenance', 'shopping']",Raleigh,North Carolina,415000.0,223.7991266375546,19.0,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof', 'clubhouse', 'maintenance', 'shopping']",2024.0,,,,,,,,,,,
2006.0,2024-01-10,280000.0,2.0,,1266.0,2.0,1.0,1.0,2.0,condos,"['central_air', 'city_view', 'fireplace', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'master_bedroom', 'wooded_land', 'ensuite']",Raleigh,North Carolina,315000.0,221.1690363349131,18.0,"['central_air', 'city_view', 'fireplace', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'master_bedroom', 'ensuite']",2024.0,,,,,,,,,,,
1978.0,2024-01-10,421480.0,3.0,4356.0,2309.0,3.0,2.0,1.0,3.0,townhomes,"['central_air', 'city_view', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",Raleigh,North Carolina,450000.0,182.53789519272414,46.0,"['central_air', 'city_view', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",2024.0,,,,,,,,,,,
1980.0,2024-01-17,435000.0,2.0,10019.0,3418.0,4.0,2.0,2.0,4.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_lot', 'water_view', 'groundscare']",Lincoln,Nebraska,440000.0,127.2674078408426,44.0,"['central_air', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_lot', 'water_view', 'groundscare']",2024.0,,,,,,,,,,,
1933.0,2024-01-16,259900.0,2.0,3485.0,1963.0,2.0,1.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",Lincoln,Nebraska,259900.0,132.39938869077943,91.0,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",2024.0,,,,,,,,,,,
1996.0,2024-01-16,644000.0,3.0,13939.0,4006.0,4.0,3.0,2.0,6.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'new_roof']",Lincoln,Nebraska,639000.0,160.75886170743885,28.0,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'new_roof']",2024.0,,,,,,,,,,,
1988.0,2024-01-16,355000.0,4.0,6098.0,2774.0,4.0,2.0,2.0,6.0,single_family,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",Lincoln,Nebraska,359900.0,127.97404470079307,36.0,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",2024.0,,,,,,,,,,,
2015.0,2024-01-15,360000.0,3.0,7085.0,2683.0,3.0,3.0,1.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard']",Lincoln,Nebraska,405000.0,134.17815877748788,9.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard']",2024.0,,,,,,,,,,,
1955.0,2024-01-12,134000.0,1.0,6970.0,785.0,1.0,0.0,1.0,2.0,single_family,"['forced_air', 'basement', 'single_story', 'rental_property', 'fixer_upper']",Lincoln,Nebraska,144900.0,170.70063694267515,69.0,"['forced_air', 'basement', 'single_story', 'rental_property', 'fixer_upper']",2024.0,,,,,,,,,,,
1979.0,2024-01-12,190000.0,2.0,4400.0,1850.0,2.0,2.0,1.0,2.0,townhomes,"['community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",Lincoln,Nebraska,200000.0,102.70270270270271,45.0,"['community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",2024.0,,,,,,,,,,,
1989.0,2024-01-12,640000.0,1.0,4356.0,2636.0,2.0,2.0,2.0,2.0,townhomes,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'high_ceiling', 'vaulted_ceiling', 'golf_course', 'views']",Lincoln,Nebraska,650000.0,242.79210925644915,35.0,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'high_ceiling', 'vaulted_ceiling', 'golf_course', 'views']",2024.0,,,,,,,,,,,
1994.0,2024-01-12,215000.0,1.0,6505.0,1028.0,2.0,2.0,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard']",Lincoln,Nebraska,222300.0,209.14396887159532,30.0,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard']",2024.0,,,,,,,,,,,
1998.0,2024-01-12,415000.0,2.0,10019.0,3376.0,4.0,3.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'corner_lot']",Lincoln,Nebraska,425000.0,122.92654028436019,26.0,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'corner_lot']",2024.0,,,,,,,,,,,
1925.0,2024-01-12,707000.0,3.0,10454.0,3261.0,3.0,2.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'wine_cellar', 'ensuite']",Lincoln,Nebraska,695000.0,216.80466114688747,99.0,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'ensuite']",2024.0,,,,,,,,,,,
1999.0,2024-01-12,215000.0,1.0,6970.0,1740.0,2.0,1.0,1.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'new_roof']",Lincoln,Nebraska,220000.0,123.5632183908046,25.0,"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'new_roof']",2024.0,,,,,,,,,,,
1979.0,2024-01-12,225000.0,2.0,1742.0,1320.0,2.0,1.0,2.0,2.0,townhomes,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'guest_parking', 'big_lot', 'new_roof', 'groundscare']",Lincoln,Nebraska,225000.0,170.45454545454547,45.0,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'big_lot', 'new_roof', 'groundscare']",2024.0,,,,,,,,,,,
1960.0,2024-01-12,262500.0,1.0,9101.0,1634.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'farm', 'ranch']",Lincoln,Nebraska,258800.0,160.64871481028152,64.0,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'farm', 'ranch']",2024.0,,,,,,,,,,,
1995.0,2024-01-12,260000.0,1.0,8477.0,1900.0,3.0,2.0,1.0,3.0,single_family,"['central_air', 'city_view', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'private_backyard', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch']",Lincoln,Nebraska,260000.0,136.8421052631579,29.0,"['central_air', 'city_view', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'private_backyard', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch']",2024.0,,,,,,,,,,,
1956.0,2024-01-12,187000.0,1.0,10454.0,1076.0,1.0,1.0,1.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen']",Lincoln,Nebraska,195000.0,173.79182156133828,68.0,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen']",2024.0,,,,,,,,,,,
1976.0,2024-01-12,135000.0,1.0,1307.0,720.0,1.0,1.0,1.0,2.0,townhomes,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'senior_community', 'single_story', 'garage_1_or_more']",Lincoln,Nebraska,135000.0,187.5,48.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'senior_community', 'single_story', 'garage_1_or_more']",2024.0,,,,,,,,,,,
2002.0,2024-01-12,320000.0,1.0,6800.0,2350.0,3.0,2.0,1.0,4.0,single_family,"['central_air', 'city_view', 'den_or_office', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'shopping']",Lincoln,Nebraska,320000.0,136.17021276595744,22.0,"['central_air', 'city_view', 'den_or_office', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'shopping']",2024.0,,,,,,,,,,,
1969.0,2024-01-12,328350.0,1.0,8985.0,2740.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'ensuite', 'trails', 'shopping']",Lincoln,Nebraska,330000.0,119.83576642335767,55.0,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'ensuite', 'trails', 'shopping']",2024.0,,,,,,,,,,,
1926.0,2024-01-12,203000.0,1.0,4751.0,950.0,2.0,1.0,1.0,2.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'front_porch', 'library', 'farm', 'ranch']",Lincoln,Nebraska,210000.0,213.68421052631578,98.0,"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'front_porch', 'library', 'farm', 'ranch']",2024.0,,,,,,,,,,,
1981.0,2024-01-12,520000.0,3.0,11326.0,2818.0,4.0,2.0,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'new_roof', 'clubhouse', 'views']",Lincoln,Nebraska,499000.0,184.52803406671399,43.0,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'new_roof', 'clubhouse', 'views']",2024.0,,,,,,,,,,,
