year_built,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,price_per_sqft,age_of_house,sold_year,year_built_scaled,sold_price_scaled,baths_full_scaled,lot_sqft_scaled,sqft_scaled,baths_scaled,stories_scaled,beds_scaled,list_price_scaled,price_per_sqft_scaled,age_of_house_scaled
,,,,,,,,,,,,0.4610292506061081,1.0225115113216967,0.2583510601494879,,-0.6125592445218917,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,1.0497253484552376,1.6982038182259338,-0.4610292506061078
2000.0,64975.0,,,1635.0,0.0,0.0,,0.0,39.74006116207951,24.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,0.1300790514570893,,,-0.1551558313791531,-1.952717553239096,,,,0.1343071191219913,-0.858631479054907
,,,,,,,,,,,,-0.2205745695918334,-0.9010840618791336,0.2583510601494879,-0.0326309145624276,-0.3754825458788948,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.8559128328696417,-0.7542705791534287,0.2205745695918338
2000.0,822500.0,,20909.0,1635.0,0.0,0.0,,,503.0581039755352,24.0,2023.0,,,,,,,,,,,
2000.0,115000.0,3.0,7318.0,3500.0,3.0,0.0,2.0,4.0,32.857142857142854,24.0,2024.0,,,,,,,,,,,
1992.0,410000.0,2.0,2160.0,1234.0,2.0,1.0,1.0,2.0,332.25283630470017,32.0,2024.0,,,,,,,,,,,
1962.0,428000.0,1.0,7600.0,2028.0,2.0,1.0,1.0,5.0,211.04536489151877,62.0,2023.0,-0.5613764796908043,-0.0220425104388618,0.2583510601494879,-0.0338894166029526,0.2893629785764661,0.9158011593537,,1.535346392613933,-0.0016612343446958,-0.2882352321056229,0.5613764796908046
1974.0,570000.0,2.0,9998.0,2317.0,2.0,2.0,2.0,4.0,246.00776866637892,50.0,2024.0,,,,,,,,,,,
1980.0,250000.0,2.0,43560.0,985.0,2.0,0.0,1.0,3.0,253.8071065989848,44.0,2023.0,0.5746298873057651,-0.208904636643231,0.2583510601494879,,-0.1551558313791531,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.2387489087660808,-0.1871257494139737,-0.5746298873057647
2007.0,289000.0,2.0,,1940.0,3.0,2.0,,2.0,148.96907216494844,17.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.319028454731537,-0.8747654525545745,-1.0773560807063711,-0.0330222992420927,-0.5842131175102291,-0.9965446490414972,-0.7956481421658727,-0.1256781435304234,-0.8958655230160392,-0.6168169173415743,-0.3190284547315365
,,,,,,,,,,,,-1.2713804590636602,-0.153635557061657,-1.0773560807063711,-0.0345776365800368,-0.4837132126506977,-0.9965446490414972,2.006005927192396,0.7048341245417549,-0.2387489087660808,0.1373560873929409,1.2713804590636606
1925.0,475000.0,3.0,4356.0,2508.0,3.0,4.0,2.0,6.0,189.3939393939394,99.0,2024.0,,,,,,,,,,,
2000.0,405000.0,2.0,346302.0,2525.0,2.0,2.0,1.0,4.0,160.3960396039604,24.0,2023.0,,,,,,,,,,,
1986.0,230000.0,1.0,,810.0,1.0,0.0,2.0,1.0,283.95061728395063,38.0,2024.0,-0.5329763205158901,-0.6378979686335432,-1.0773560807063711,-0.0338351751152432,-0.0031175137711442,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.6593035418860541,-0.6621105682003096,0.5329763205158904
1953.0,212000.0,1.0,7405.0,978.0,2.0,1.0,,2.0,216.7689161554192,71.0,2024.0,,,,,,,,,,,
1930.0,220000.0,2.0,4356.0,1560.0,2.0,1.0,,4.0,141.02564102564102,94.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,1.0574325932793072,-0.4378765377668945,0.2583510601494879,-0.0345878379607529,0.2571514706086676,0.9158011593537,2.006005927192396,-0.1256781435304234,-0.4747851966046658,-0.6011331324894089,-1.0574325932793067
1954.0,75000.0,1.0,6970.0,1360.0,1.0,2.0,2.0,2.0,55.14705882352941,70.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-1.6405825283375453,0.8464715972715862,0.2583510601494879,,-0.7195014509749827,-0.0403717448438985,0.6051788925132615,-0.9561904116026017,0.8394480318952509,1.6993890697564145,1.6405825283375457
,,,,,,,,,,,,0.2622281363817085,0.2142986012956782,-1.0773560807063711,-0.0315709662246189,-0.7697514034047483,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,0.2080903889238908,0.964385287425387,-0.2622281363817081
1960.0,340000.0,3.0,14985.0,3386.0,4.0,0.0,2.0,4.0,100.4134672179563,64.0,2023.0,,,,,,,,,,,
2000.0,170000.0,,86249.0,1635.0,0.0,0.0,1.0,,103.97553516819572,24.0,2023.0,,,,,,,,,,,
2019.0,304000.0,2.0,5532.0,1323.0,3.0,2.0,,4.0,229.78080120937264,5.0,2024.0,,,,,,,,,,,
1966.0,556000.0,1.0,2597.0,1274.0,2.0,0.0,,3.0,436.4207221350079,58.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.129379663189089,0.0832319268593742,0.2583510601494879,-0.0344313338517196,0.8807662648652465,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,0.1292363952138958,-0.4695210991147137,1.1293796631890891
,,,,,,,,,,,,1.0574325932793072,0.9780646438943812,1.594058201005347,-0.0297235210583679,3.1265526003801574,1.8719740635512985,-0.7956481421658727,-0.1256781435304234,1.0497253484552376,-0.6119250202654546,-1.0574325932793067
,,,,,,,,,,,,-0.3909755246413188,0.3727366294295236,-1.0773560807063711,-0.0334557335154407,-0.5094824190249365,-0.0403717448438985,,-0.1256781435304234,0.3663240696352808,0.7630543842668817,0.3909755246413193
1886.0,210000.0,,2484.0,2572.0,,0.0,,4.0,81.64852255054433,138.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-0.3057750471165761,0.2490391656040961,-1.0773560807063711,-0.0288029086522899,-0.3587325617356395,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.2611854113552875,0.4454615756832576,0.3057750471165765
2001.0,209000.0,2.0,3598.0,1392.0,2.0,2.0,1.0,3.0,150.14367816091954,23.0,2024.0,,,,,,,,,,,
2000.0,709900.0,2.0,10001.0,2162.0,2.0,2.0,1.0,3.0,328.35337650323777,24.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.129379663189089,-0.2325913850353341,0.2583510601494879,-0.0337809336275337,-0.0971751170371158,-0.0403717448438985,,0.7048341245417549,0.0850781587362986,-0.2470200727436567,1.1293796631890891
1972.0,95000.0,1.0,,1100.0,2.0,0.0,1.0,2.0,86.36363636363636,52.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,1.3130340258535351,0.4516924574032007,0.2583510601494879,-0.0331491944656332,0.5277281375381749,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,0.4714627279152741,-0.0616946333031298,-1.313034025853535
1979.0,500100.0,2.0,6199.0,1578.0,2.0,2.0,1.0,4.0,316.92015209125475,45.0,2024.0,-0.3625753654664046,-0.3247065176712907,-1.0773560807063711,-0.0333365515309782,-0.4605209269138828,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,-0.3302195414696749,-0.0748185378128668,0.362575365466405
,,,,,,,,,,,,-0.6181767980406327,-0.3062834911440994,-1.0773560807063711,-0.0343738577798807,-0.8638090066707199,-0.0403717448438985,,-0.1256781435304234,-0.1336102504860874,0.3935432750174819,0.6181767980406332
,,,,,,,,,,,,1.0574325932793072,-0.4431402596318063,0.2583510601494879,,-0.2131365457211904,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,-0.4227415607560691,-0.3753314179271361,-1.0574325932793067
1978.0,234000.0,1.0,15028.0,799.0,2.0,0.0,2.0,3.0,292.8660826032541,46.0,2024.0,,,,,,,,,,,
2021.0,669000.0,3.0,12197.0,3346.0,4.0,3.0,1.0,5.0,199.94022713687983,3.0,2024.0,,,,,,,,,,,
1969.0,287500.0,2.0,,1016.0,2.0,0.0,1.0,2.0,282.9724409448819,55.0,2023.0,,,,,,,,,,,
2006.0,331500.0,2.0,8712.0,2153.0,3.0,2.0,2.0,3.0,153.9712029725964,18.0,2024.0,,,,,,,,,,,
2021.0,585000.0,2.0,27831.0,2770.0,3.0,2.0,2.0,4.0,211.1913357400722,3.0,2023.0,1.0574325932793072,-0.3905030409826883,0.2583510601494879,,-0.69115532396332,-0.0403717448438985,,-0.9561904116026017,-0.3959312028946708,0.0665059098351064,-1.0574325932793067
1985.0,274000.0,2.0,,1206.0,2.0,2.0,2.0,2.0,227.19734660033168,39.0,2024.0,,,,,,,,,,,
2000.0,105000.0,,87120.0,1635.0,0.0,0.0,,,64.22018348623853,24.0,2024.0,0.8586314790549074,-1.680114897886081,,-0.0334557335154407,-0.1551558313791531,-1.952717553239096,,,-1.6759943674535898,-1.5821643636345053,-0.858631479054907
,,,,,,,,,,,,1.0290324341043928,-0.2325913850353341,0.2583510601494879,,-0.6305976889838588,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,-0.0542305634846925,0.1977520498496937,-1.0290324341043924
,,,,,,,,,,,,0.8586314790549074,-1.636952378593804,0.2583510601494879,-0.0345395680129747,0.0574401212083169,-0.0403717448438985,,0.7048341245417549,-1.5524617009075117,-1.5472759202949649,-0.858631479054907
2017.0,460000.0,2.0,693.0,1116.0,3.0,1.0,2.0,2.0,412.1863799283154,7.0,2024.0,-1.4133812549382314,-0.8147590232945799,-1.0773560807063711,-0.0339976507642077,-0.5893669587850768,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.8196399957630439,-0.5420926712944109,1.4133812549382316
,,,,,,,,,,,,0.0634270221573088,1.2938879557890897,-1.0773560807063711,-0.033060118994991,1.2866312652595076,0.9158011593537,0.6051788925132615,0.7048341245417549,1.4434696237138125,0.0818930617724261,-0.0634270221573084
,,,,,,,,,,,,-0.4761760021660615,1.2517781808697952,0.2583510601494879,-0.0333474993541856,-0.3084826093058739,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,1.1811486713052293,1.418115864328707,0.476176002166062
,,,,,,,,,,,,0.7734310015301648,-0.6819658480865849,0.2583510601494879,-0.0248935405105879,-0.6872899430071843,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.7481457081326485,-0.3073809215514298,-0.7734310015301643
,,,,,,,,,,,,-0.7033772755653754,-0.8116007901756328,0.2583510601494879,0.0428461155852847,1.7221308529841433,0.9158011593537,-0.7956481421658727,-0.1256781435304234,-0.7639165068746475,-1.158445602023669,0.7033772755653759
,,,,,,,,,,,,0.3758287730813655,0.7938343786224681,0.2583510601494879,-0.0026749333111417,-0.1577327520165769,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,,0.7666002672048571,-0.3758287730813651
,,,,,,,,,,,,0.0634270221573088,-0.7063263528773966,-1.0773560807063711,-0.0349732511004866,-0.5919438794225007,0.9158011593537,0.6051788925132615,-0.1256781435304234,-0.7008333119066515,-0.4107358446536889,-0.0634270221573084
,,,,,,,,,,,,0.4610292506061081,-0.2720692990221727,0.2583510601494879,-0.0325888649687446,-0.0752712916190128,0.9158011593537,0.6051788925132615,-0.1256781435304234,-0.1330845571946875,-0.2967114198589088,-0.4610292506061078
2007.0,280000.0,2.0,1742.0,1507.0,3.0,1.0,2.0,3.0,185.799601857996,17.0,2024.0,,,,,,,,,,,
1986.0,607900.0,3.0,9583.0,2590.0,3.0,3.0,2.0,3.0,234.71042471042472,38.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.8169779122650324,-0.4957774782809244,-1.0773560807063711,-0.0334450345063971,-0.3419825775923844,-0.0403717448438985,0.6051788925132615,0.7048341245417549,-0.5010698611746641,-0.3474301589744868,0.8169779122650328
2019.0,800000.0,2.0,10181.0,1965.0,3.0,0.0,2.0,3.0,407.1246819338422,5.0,2023.0,0.4042289322562797,1.3991623930873258,1.594058201005347,-0.0319384647445587,1.1822659794438404,1.8719740635512985,0.6051788925132615,0.7048341245417549,1.4334814511772132,0.1941347811677588,-0.4042289322562793
,,,,,,,,,,,,0.2338279772067943,-0.4747225908212772,-1.0773560807063711,-0.0314507889835012,-1.2323086578223348,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.4800421295186655,0.7828430770206168,-0.2338279772067938
,,,,,,,,,,,,1.4550348217281064,1.8149964204153584,1.594058201005347,-0.0321551818812327,2.049399773936976,1.8719740635512985,-0.7956481421658727,1.535346392613933,1.9118623463511828,0.0245121965256744,-1.455034821728106
2000.0,3575.0,1.0,,771.0,1.0,0.0,,1.0,4.636835278858626,24.0,2023.0,,,,,,,,,,,
1950.0,259000.0,1.0,11761.0,1448.0,2.0,2.0,,2.0,178.86740331491714,74.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.319028454731537,0.2937808014558465,0.2583510601494879,-0.0342812989109453,-0.1371173869171859,0.9158011593537,2.006005927192396,0.7048341245417549,0.3926087342052791,0.273430663092742,-0.3190284547315365
1959.0,350000.0,2.0,14810.0,1988.0,2.0,2.0,1.0,3.0,176.05633802816902,65.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-2.2653860301856583,-0.3594470819797086,-1.0773560807063711,-0.0341061337396266,0.1089785339567945,-0.0403717448438985,,-0.1256781435304234,-0.3649152987020728,-0.4721758003929019,2.2653860301856588
,,,,,,,,,,,,1.0858327524542213,0.3464180201049646,0.2583510601494879,-0.0348647681250677,-0.1332520059610501,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.3820948683772798,0.3194139334028807,-1.0858327524542208
,,,,,,,,,,,,1.284633866678621,-0.5220960876054834,-1.0773560807063711,,-1.2593663245152855,-0.9965446490414972,2.006005927192396,-1.7867026796747798,-0.5273545257446625,0.752950811724818,-1.2846338666786206
1963.0,210000.0,2.0,932.0,1256.0,2.0,0.0,3.0,2.0,167.19745222929936,61.0,2024.0,,,,,,,,,,,
1971.0,185000.0,2.0,10019.0,1512.0,3.0,0.0,1.0,4.0,122.35449735449735,53.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,-0.0746797290879799,,0.3007987259983682,-0.1551558313791531,,,,-0.0805152280546908,-0.0598503123383975,-0.858631479054907
,,,,,,,,,,,,-0.3057750471165761,-0.1009983384125389,0.2583510601494879,,0.3447667722810795,-0.0403717448438985,,-0.1256781435304234,-0.1067998926246891,-0.3767775368941077,0.3057750471165765
2000.0,128500.0,,3049.0,1635.0,0.0,0.0,,,78.59327217125383,24.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.0785737737172622,-1.5590492949931094,-1.0773560807063711,,-1.2722509277024048,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-1.5629703098025969,-1.3095984000443466,0.0785737737172627
1951.0,144815.0,1.0,26572.0,1359.0,1.0,0.0,,3.0,106.55997056659308,73.0,2024.0,,,,,,,,,,,
1900.0,160000.0,1.0,3920.0,864.0,1.0,1.0,,2.0,185.1851851851852,124.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.319028454731537,1.0570204718680585,1.594058201005347,-0.0347129914851467,0.1862861530795109,0.9158011593537,0.6051788925132615,-0.1256781435304234,1.0707530801112362,0.6477827291937667,-0.3190284547315365
1976.0,228000.0,2.0,10890.0,1250.0,2.0,0.0,2.0,3.0,182.4,48.0,2024.0,,,,,,,,,,,
2000.0,68750.0,2.0,7405.0,1534.0,2.0,1.0,,3.0,44.81747066492829,24.0,2023.0,,,,,,,,,,,
1991.0,244500.0,2.0,1307.0,1174.0,2.0,0.0,1.0,2.0,208.26235093696764,33.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.319028454731537,1.2412507371399717,0.2583510601494879,-0.024568340398495,1.446400344779788,0.9158011593537,0.6051788925132615,-0.1256781435304234,1.2862873295852224,-0.0192339974095934,-0.3190284547315365
1954.0,149900.0,1.0,13504.0,1736.0,1.0,0.0,1.0,3.0,86.34792626728111,70.0,2024.0,0.1486274996820515,-1.1011054927457822,0.2583510601494879,-0.0308904594866126,0.6243626614415705,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-1.100360213370626,-1.1881608769242678,-0.1486274996820512
1977.0,245000.0,1.0,6098.0,1040.0,1.0,0.0,,3.0,235.57692307692307,47.0,2024.0,,,,,,,,,,,
1950.0,689000.0,2.0,5998.0,1781.0,2.0,2.0,2.0,4.0,386.86131386861314,74.0,2024.0,0.1486274996820515,-0.4168216503072473,,-0.0332390163787667,-0.2981749267561784,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.4011881358086705,-0.2952126016039084,-0.1486274996820512
1978.0,340000.0,2.0,9990.0,2016.0,3.0,0.0,2.0,4.0,168.65079365079364,46.0,2024.0,0.0634270221573088,-0.4168216503072473,0.2583510601494879,,-0.7980975304164111,-0.0403717448438985,,-0.9561904116026017,-0.4222158674646691,0.1528685597278143,-0.0634270221573084
,,,,,,,,,,,,0.8586314790549074,1.6491891816706368,1.594058201005347,0.0478858464731521,2.359918710746553,0.9158011593537,0.6051788925132615,0.7048341245417549,1.7331266272751942,-0.1567764536667449,-0.858631479054907
1978.0,210000.0,2.0,871.0,1170.0,3.0,2.0,2.0,2.0,179.48717948717947,46.0,2024.0,,,,,,,,,,,
1988.0,205000.0,2.0,,1275.0,3.0,0.0,,2.0,160.7843137254902,36.0,2024.0,,,,,,,,,,,
1985.0,154900.0,2.0,4686.0,1064.0,2.0,0.0,2.0,3.0,145.58270676691728,39.0,2024.0,0.7734310015301648,0.9912239485566608,0.2583510601494879,-0.0205582025204521,0.5290165978568869,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,1.180622978013829,0.3237699251237942,-0.7734310015301643
1945.0,245000.0,1.0,2750.0,1826.0,2.0,0.0,2.0,3.0,134.17305585980284,79.0,2023.0,,,,,,,,,,,
1942.0,315000.0,1.0,6534.0,1130.0,1.0,1.0,1.0,2.0,278.76106194690266,82.0,2024.0,0.4326290914311939,1.846578751604829,0.2583510601494879,-0.0313099601667876,2.5055147267610027,1.8719740635512985,0.6051788925132615,0.7048341245417549,1.9696886084051792,-0.1183619401407623,-0.4326290914311935
1995.0,425000.0,2.0,6098.0,1893.0,2.0,2.0,1.0,4.0,224.51135763338613,29.0,2024.0,,,,,,,,,,,
1947.0,100000.0,2.0,10454.0,1203.0,2.0,0.0,2.0,3.0,83.12551953449709,77.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,0.2232469284660283,,,-0.1551558313791531,-1.952717553239096,,,,0.2226512460332737,-0.858631479054907
,,,,,,,,,,,,0.0918271813322231,-0.969512446122987,-1.0773560807063711,-0.0334557335154407,-0.586790038147653,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.9799764496400338,-0.7282863182164615,-0.0918271813322227
1987.0,665000.0,3.0,165964.0,3936.0,5.0,2.0,2.0,4.0,168.95325203252034,37.0,2023.0,,,,,,,,,,,
1952.0,373000.0,1.0,4792.0,1018.0,1.0,1.0,1.0,3.0,366.40471512770137,72.0,2024.0,-1.612182369162631,-0.2062727757107751,-1.0773560807063711,-0.0339760039319567,-0.4850016729694096,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.1909108192486838,0.079443441187276,1.6121823691626314
1996.0,255000.0,1.0,1120.0,1019.0,1.0,0.0,2.0,2.0,250.2453385672228,28.0,2023.0,1.0574325932793072,-0.5484146969300425,0.2583510601494879,-0.0334557335154407,-0.3870786887473023,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.5278802190360624,-0.3732149421302952,-1.0574325932793067
2000.0,169900.0,1.0,,800.0,1.0,0.0,1.0,2.0,212.375,24.0,2023.0,,,,,,,,,,,
1910.0,362500.0,2.0,7405.0,4592.0,2.0,0.0,,8.0,78.94163763066202,114.0,2024.0,0.94383195657965,0.1358691455084923,0.2583510601494879,-0.0318299817691398,0.1656707879801199,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.0246234302253025,-0.0910850112085745,-0.9438319565796498
1995.0,246500.0,2.0,4356.0,1230.0,3.0,0.0,2.0,2.0,200.40650406504065,29.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.129379663189089,0.1095505361839332,0.2583510601494879,-0.0343932652846574,-0.2749826410193635,-0.0403717448438985,0.6051788925132615,0.7048341245417549,0.0240977369339025,0.2186951910195717,1.1293796631890891
,,,,,,,,,,,,0.8586314790549074,-1.103316255929045,-1.0773560807063711,-0.0343228508763007,-0.563597752410838,-0.0403717448438985,,-0.1256781435304234,-1.119285171861025,-0.8976804788665154,-0.858631479054907
,,,,,,,,,,,,0.319028454731537,-0.7273812403370439,-1.0773560807063711,-0.0350031088001432,-1.3276547214070182,-0.9965446490414972,-0.7956481421658727,-1.7867026796747798,-0.7113471777346508,0.4864960669079977,-0.3190284547315365
2007.0,570000.0,3.0,9148.0,2966.0,4.0,2.0,2.0,5.0,192.17801753202968,17.0,2024.0,,,,,,,,,,,
1978.0,320000.0,1.0,3920.0,1431.0,2.0,2.0,1.0,3.0,223.6198462613557,46.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.5746298873057651,0.3990552387540826,0.2583510601494879,-0.0259773750081219,-0.178348117115968,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.3873518012912795,0.4115813513465373,-0.5746298873057647
,,,,,,,,,,,,-0.3341752062914904,0.1358691455084923,0.2583510601494879,-0.0329212806915879,-0.3535787204607918,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.0766670660738992,0.321448570258965,0.3341752062914908
,,,,,,,,,,,,0.9722321157545644,1.7676229236311525,2.929765341861206,-0.0283617611398639,1.9656498532207,1.8719740635512985,-0.7956481421658727,0.7048341245417549,1.9118623463511828,0.0344514529569151,-0.972232115754564
,,,,,,,,,,,,-1.2713804590636602,0.0569133175348152,0.2583510601494879,-0.0344313338517196,0.570247328055669,-0.0403717448438985,,-0.1256781435304234,0.0509080947953008,-0.3633525789682417,1.2713804590636606
1995.0,333500.0,2.0,11761.0,1323.0,2.0,1.0,1.0,3.0,252.0786092214664,29.0,2024.0,,,,,,,,,,,
1915.0,180000.0,1.0,1310.0,1228.0,2.0,0.0,3.0,4.0,146.57980456026058,109.0,2023.0,,,,,,,,,,,
1951.0,419000.0,1.0,7500.0,797.0,1.0,1.0,1.0,2.0,525.7214554579674,73.0,2023.0,-0.2205745695918334,-0.2589099943598931,-1.0773560807063711,-0.0295540786128168,-0.9217897210127572,-0.9965446490414972,,-0.1256781435304234,-0.2229781100240818,0.5507310406759381,0.2205745695918338
,,,,,,,,,,,,1.1142329116291356,0.3727366294295236,0.2583510601494879,,-0.7710398637234603,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,0.3663240696352808,1.1789104493826557,-1.1142329116291352
1900.0,420000.0,1.0,,791.0,1.0,0.0,1.0,2.0,530.9734513274336,124.0,2024.0,,,,,,,,,,,
1920.0,107000.0,2.0,5240.0,1548.0,2.0,0.0,2.0,4.0,69.12144702842377,104.0,2023.0,,,,,,,,,,,
2005.0,235000.0,2.0,7841.0,1478.0,2.0,2.0,1.0,3.0,158.99864682002706,19.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.94383195657965,-0.127316947737098,0.2583510601494879,-0.0315050304712107,0.6217857408041466,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.1330845571946875,-0.5132059143065963,-0.9438319565796498
,,,,,,,,,,,,0.7734310015301648,0.9885920876242048,0.2583510601494879,0.0751444333746296,1.296938947809203,-0.0403717448438985,0.6051788925132615,0.7048341245417549,1.0497253484552376,-0.0943658076195025,-0.7734310015301643
1924.0,79900.0,1.0,5053.0,660.0,1.0,0.0,1.0,1.0,121.06060606060606,100.0,2024.0,,,,,,,,,,,
1955.0,65000.0,2.0,9712.0,1432.0,2.0,0.0,1.0,3.0,45.391061452513966,69.0,2024.0,0.9722321157545644,-0.0220425104388618,0.2583510601494879,-0.0328055821054186,0.9439008204821316,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.0503824015039008,-0.5575252765542248,-0.972232115754564
,,,,,,,,,,,,-0.8169779122650324,-0.8642380088247509,-1.0773560807063711,-0.0317433944401357,-1.1575779593370423,-0.9965446490414972,,-0.9561904116026017,-0.8690551651546409,-0.083554113967317,0.8169779122650328
2000.0,475000.0,,15000.0,1635.0,0.0,0.0,,,290.519877675841,24.0,2023.0,,,,,,,,,,,
2000.0,128700.0,2.0,11326.0,1344.0,2.0,2.0,,3.0,95.75892857142856,24.0,2023.0,,,,,,,,,,,
1999.0,180000.0,2.0,12632.0,1476.0,2.0,0.0,1.0,3.0,121.95121951219512,25.0,2024.0,0.6882305240054221,-0.2168002194405987,0.2583510601494879,-0.0317695199273352,0.4040359469418287,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,-0.1861795796260841,-0.490904652767123,-0.6882305240054216
,,,,,,,,,,,,1.0006322749294787,0.1358691455084923,0.2583510601494879,,-0.0417713233325023,0.9158011593537,,-0.1256781435304234,0.1245051555912961,0.050575863194951,-1.0006322749294785
,,,,,,,,,,,,-2.3789866668853152,-0.6010519155791606,,-0.0345719138542693,1.0521314872539345,,,0.7048341245417549,-0.4537574649486671,-0.940819271707765,2.378986666885316
2000.0,318000.0,2.0,9000.0,1635.0,2.0,0.0,2.0,4.0,194.4954128440367,24.0,2023.0,,,,,,,,,,,
1950.0,305000.0,2.0,12197.0,1984.0,2.0,0.0,,4.0,153.7298387096774,74.0,2024.0,-1.4133812549382314,-0.1009983384125389,0.2583510601494879,-0.0310713473836988,0.7325933282133734,-0.0403717448438985,2.006005927192396,0.7048341245417549,-0.1330898141276014,-0.5361291639307358,1.4133812549382316
2001.0,750000.0,3.0,7840.0,1635.0,3.0,3.0,2.0,4.0,458.7155963302752,23.0,2023.0,,,,,,,,,,,
1975.0,125000.0,1.0,,1000.0,1.0,0.0,1.0,3.0,125.0,49.0,2023.0,,,,,,,,,,,
1988.0,123000.0,2.0,,975.0,2.0,1.0,1.0,2.0,126.15384615384616,36.0,2023.0,0.7166306831803363,0.74119715997335,0.2583510601494879,-0.0328055821054186,0.7544971536314764,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.7074990157538592,0.0138449491556395,-0.7166306831803358
1984.0,185000.0,2.0,436.0,1540.0,3.0,0.0,,2.0,120.12987012987011,40.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.9722321157545644,-0.0483611197634209,-1.0773560807063711,-0.0301283417028784,-0.048213624926062,0.9158011593537,0.6051788925132615,0.7048341245417549,-0.0542305634846925,-0.1108517115454495,-0.972232115754564
2000.0,370512.0,,1045440.0,1635.0,0.0,0.0,,,226.61284403669725,24.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,0.1358165082898432,,,-0.1551558313791531,,,,,0.1397475201577708,-0.858631479054907
,,,,,,,,,,,,0.319028454731537,0.5569668947014368,1.594058201005347,-0.02641080928147,0.8820547251839584,0.9158011593537,0.6051788925132615,0.7048341245417549,0.6028860507652658,-0.1689815332959995,-0.3190284547315365
,,,,,,,,,,,,0.8586314790549074,-1.0753132556077143,,,-0.1551558313791531,-1.952717553239096,,,,-1.0086762177527913,-0.858631479054907
1992.0,497000.0,2.0,12000.0,1680.0,2.0,1.0,2.0,5.0,295.8333333333333,32.0,2023.0,,,,,,,,,,,
1925.0,42900.0,2.0,,1664.0,2.0,0.0,2.0,4.0,25.78125,99.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,1.4550348217281064,0.551703172836525,0.2583510601494879,-0.0347565339638125,-0.3806363871537425,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.5450597887112695,0.7907550563416859,-1.455034821728106
,,,,,,,,,,,,0.0066267038074804,-0.943193836798428,-1.0773560807063711,-0.0347421027423119,-0.1551558313791531,-0.9965446490414972,2.006005927192396,-0.1256781435304234,-1.0004784880046325,-0.8833972581215379,-0.00662670380748
