year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house
2009.0,2023-12-18,395000.0,2.0,,1157.0,2.0,,1.0,2.0,condos,"['central_air', 'community_elevator', 'disability_features', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'washer_dryer', 'community_swimming_pool', 'single_story', 'granite_kitchen', 'high_ceiling', 'clubhouse']",Annapolis,Maryland,395000.0,341.400172860847,15.0
1975.0,2023-12-15,430000.0,2.0,9000.0,1860.0,2.0,,3.0,4.0,single_family,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'big_yard', 'new_roof', 'shopping']",Annapolis,Maryland,430000.0,231.18279569892474,49.0
1973.0,2023-12-13,600000.0,2.0,9000.0,2016.0,3.0,1.0,3.0,3.0,single_family,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'front_porch']",Annapolis,Maryland,600000.0,297.6190476190476,51.0
1969.0,2023-12-11,287500.0,2.0,,1016.0,2.0,,1.0,2.0,condos,"['central_air', 'disability_features', 'dishwasher', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'granite_kitchen', 'updated_kitchen', 'modern_kitchen', 'large_kitchen', 'basketball_court', 'tennis_court', 'ensuite', 'clubhouse', 'tennis', 'basketball', 'marina', 'shopping']",Annapolis,Maryland,279900.0,282.9724409448819,55.0
1988.0,2023-12-08,520000.0,2.0,2040.0,2092.0,3.0,1.0,2.0,3.0,townhomes,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'pond', 'golf_course', 'tennis']",Annapolis,Maryland,529900.0,248.565965583174,36.0
1965.0,2023-12-08,430000.0,1.0,10000.0,2580.0,1.0,,2.0,2.0,single_family,"['central_air', 'central_heat', 'dining_room', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'big_yard', 'fenced_yard', 'library', 'marina', 'beach']",Annapolis,Maryland,449900.0,166.66666666666666,59.0
1978.0,2023-12-08,550000.0,3.0,15028.0,1590.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'views', 'groundscare']",Annapolis,Maryland,540000.0,345.9119496855346,46.0
1987.0,2023-12-06,343000.0,2.0,,1103.0,2.0,,1.0,2.0,condos,"['central_air', 'recreation_facilities', 'community_swimming_pool', 'single_story']",Annapolis,Maryland,350000.0,310.97008159564825,37.0
1977.0,2023-12-05,420000.0,1.0,6501.0,1560.0,2.0,,3.0,4.0,single_family,"['central_air', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'investment_opportunity', 'park', 'golf_course', 'shopping']",Annapolis,Maryland,409000.0,269.2307692307692,47.0
1978.0,2023-12-04,230000.0,1.0,,858.0,1.0,,1.0,1.0,condos,"['central_air', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'shopping']",Annapolis,Maryland,225000.0,268.06526806526807,46.0
1914.0,2024-01-15,32500.0,1.0,5227.0,902.0,1.0,,2.0,3.0,single_family,"['forced_air', 'basement', 'two_or_more_stories', 'fenced_yard', 'fixer_upper']",Lansing,Michigan,34995.0,36.031042128603104,110.0
1949.0,2024-01-12,132500.0,1.0,6098.0,995.0,1.0,1.0,,2.0,single_family,"['community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'garage_1_or_more', 'big_bathroom']",Lansing,Michigan,129000.0,133.16582914572865,75.0
1924.0,2024-01-12,108000.0,1.0,8276.0,984.0,2.0,,2.0,2.0,single_family,"['city_view', 'community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'front_porch']",Lansing,Michigan,113000.0,109.7560975609756,100.0
1989.0,2024-01-12,402000.0,3.0,13939.0,4410.0,4.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'cathedral_ceiling', 'views']",Lansing,Michigan,399900.0,91.15646258503402,35.0
1910.0,2024-01-12,26000.0,1.0,2178.0,1000.0,1.0,,2.0,3.0,single_family,"['community_outdoor_space', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'front_porch', 'investment_opportunity']",Lansing,Michigan,32000.0,26.0,114.0
1984.0,2024-01-12,163000.0,2.0,9540.0,1635.0,2.0,,1.0,4.0,single_family,"['central_air', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'investment_opportunity']",Lansing,Michigan,164900.0,99.69418960244649,40.0
1979.0,2024-01-12,140000.0,1.0,13939.0,1028.0,1.0,,1.0,3.0,single_family,"['central_air', 'city_view', 'dishwasher', 'forced_air', 'basement', 'single_story']",Lansing,Michigan,149000.0,136.18677042801556,45.0
1973.0,2024-01-12,300000.0,1.0,45738.0,1954.0,2.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'vaulted_ceiling', 'farm', 'ranch']",Lansing,Michigan,295000.0,153.53121801432957,51.0
1944.0,2024-01-12,110000.0,1.0,7841.0,832.0,1.0,,1.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more']",Lansing,Michigan,109999.0,132.21153846153845,80.0
1949.0,2024-01-11,175100.0,1.0,7492.0,1015.0,3.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'master_bedroom']",Lansing,Michigan,169900.0,172.51231527093597,75.0
1991.0,2024-01-10,9900.0,1.0,,1635.0,1.0,,,2.0,mobile,['rental_property'],Lansing,Michigan,9900.0,6.055045871559633,33.0
1957.0,2024-01-10,204000.0,2.0,12197.0,960.0,2.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'shopping']",Lansing,Michigan,190000.0,212.5,67.0
1994.0,2024-01-09,310000.0,2.0,19166.0,2630.0,3.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard']",Lansing,Michigan,299900.0,117.87072243346007,30.0
2003.0,2024-01-09,162450.0,1.0,39640.0,1008.0,1.0,,1.0,3.0,single_family,"['community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'big_lot']",Lansing,Michigan,167450.0,161.16071428571428,21.0
1977.0,2024-01-09,315000.0,3.0,18731.0,3204.0,3.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'river_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'floor_plan', 'efficient', 'farm', 'ranch', 'new_roof', 'park', 'shopping']",Lansing,Michigan,319900.0,98.31460674157303,47.0
1922.0,2024-01-09,130000.0,1.0,4792.0,1354.0,2.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard']",Lansing,Michigan,127500.0,96.01181683899557,102.0
1979.0,2024-01-09,197000.0,2.0,8276.0,1921.0,2.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard']",Lansing,Michigan,210000.0,102.55075481520042,45.0
1949.0,2024-01-09,89900.0,1.0,4879.0,624.0,1.0,,1.0,2.0,single_family,"['community_outdoor_space', 'washer_dryer', 'single_story', 'garage_1_or_more']",Lansing,Michigan,89900.0,144.07051282051282,75.0
1942.0,2024-01-09,159900.0,3.0,15246.0,1635.0,3.0,,1.0,5.0,single_family,"['forced_air', 'single_story', 'rental_property']",Lansing,Michigan,159900.0,97.79816513761467,82.0
1981.0,2024-01-08,148800.0,2.0,4792.0,1644.0,2.0,,2.0,3.0,single_family,"['carport', 'dishwasher', 'washer_dryer', 'basement', 'two_or_more_stories', 'fenced_yard', 'greenhouse']",Lansing,Michigan,139900.0,90.51094890510949,43.0
1925.0,2024-01-08,75000.0,1.0,6534.0,774.0,1.0,,1.0,2.0,single_family,"['dishwasher', 'washer_dryer', 'basement', 'single_story', 'fenced_yard', 'community_center']",Lansing,Michigan,75000.0,96.89922480620154,99.0
1940.0,2024-01-08,62500.0,1.0,4792.0,812.0,1.0,,1.0,2.0,single_family,"['forced_air', 'basement', 'single_story', 'shopping']",Lansing,Michigan,85000.0,76.9704433497537,84.0
1972.0,2024-01-08,69000.0,1.0,4617.0,1442.0,2.0,,2.0,4.0,single_family,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'fixer_upper']",Lansing,Michigan,84900.0,47.8502080443828,52.0
1924.0,2024-01-05,79900.0,1.0,5053.0,660.0,1.0,,1.0,1.0,single_family,"['city_view', 'community_outdoor_space', 'forced_air', 'single_story']",Lansing,Michigan,79900.0,121.06060606060606,100.0
1954.0,2024-01-05,125000.0,2.0,13504.0,1465.0,2.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'swimming_pool', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'shopping', 'fixer_upper']",Lansing,Michigan,119900.0,85.32423208191126,70.0
1953.0,2024-01-05,106900.0,1.0,30492.0,1884.0,1.0,,1.0,2.0,single_family,"['community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'fixer_upper']",Lansing,Michigan,89900.0,56.740976645435246,71.0
2004.0,2024-01-05,330000.0,3.0,17424.0,2414.0,3.0,,1.0,5.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'big_yard']",Lansing,Michigan,325000.0,136.70256835128419,20.0
1998.0,2024-01-04,480000.0,4.0,17860.0,4948.0,5.0,,2.0,5.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'updated_kitchen', 'ensuite', 'trails', 'groundscare']",Lansing,Michigan,498000.0,97.00889248181083,26.0
1967.0,2024-01-04,185000.0,1.0,8538.0,2375.0,2.0,,1.0,3.0,single_family,"['central_air', 'dishwasher', 'washer_dryer', 'basement', 'single_story']",Lansing,Michigan,174900.0,77.89473684210526,57.0
1942.0,2024-01-03,135000.0,1.0,4922.0,1076.0,1.0,,1.0,2.0,single_family,"['dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'new_roof', 'trails']",Lansing,Michigan,124900.0,125.46468401486989,82.0
1923.0,2024-01-03,138000.0,2.0,4617.0,1815.0,2.0,,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'big_lot', 'baseball']",Lansing,Michigan,144900.0,76.03305785123968,101.0
1947.0,2024-01-03,100000.0,2.0,10454.0,1203.0,2.0,,2.0,3.0,single_family,"['dishwasher', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'rental_property']",Lansing,Michigan,110000.0,83.12551953449709,77.0
1956.0,2024-01-03,75000.0,1.0,9148.0,1362.0,1.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more']",Lansing,Michigan,67500.0,55.06607929515418,68.0
2021.0,2024-01-02,89900.0,2.0,,1635.0,2.0,,,2.0,mobile,,Lansing,Michigan,89900.0,54.984709480122326,3.0
1952.0,2024-01-02,145000.0,1.0,7405.0,1333.0,1.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",Lansing,Michigan,150000.0,108.77719429857464,72.0
1952.0,2024-01-02,245000.0,2.0,12632.0,2250.0,2.0,,1.0,3.0,single_family,"['central_air', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'master_bedroom', 'corner_lot', 'big_lot']",Lansing,Michigan,235000.0,108.88888888888889,72.0
1995.0,2024-01-02,49900.0,2.0,,1635.0,2.0,,,3.0,mobile,"['master_bedroom', 'rental_property']",Lansing,Michigan,49900.0,30.519877675840977,29.0
1960.0,2024-01-02,225000.0,2.0,9017.0,1826.0,2.0,,2.0,3.0,single_family,"['dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'cathedral_ceiling', 'new_roof']",Lansing,Michigan,215000.0,123.22015334063526,64.0
1969.0,2024-01-02,237050.0,2.0,13504.0,2046.0,3.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories']",Lansing,Michigan,239900.0,115.86021505376344,55.0
1920.0,2023-12-29,169400.0,1.0,4792.0,1298.0,2.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'front_porch']",Lansing,Michigan,169400.0,130.5084745762712,104.0
1961.0,2023-12-29,155000.0,1.0,11761.0,1312.0,1.0,,1.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch']",Lansing,Michigan,165900.0,118.14024390243902,63.0
1977.0,2023-12-29,167000.0,2.0,7405.0,1467.0,3.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more']",Lansing,Michigan,161000.0,113.8377641445126,47.0
1972.0,2023-12-29,95000.0,1.0,,1100.0,2.0,,1.0,2.0,single_family,"['central_air', 'basement', 'single_story', 'shopping']",Lansing,Michigan,95000.0,86.36363636363636,52.0
1929.0,2023-12-29,110000.0,1.0,4966.0,882.0,1.0,,2.0,2.0,single_family,"['city_view', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'new_roof', 'medicalcare', 'shopping']",Lansing,Michigan,109900.0,124.71655328798185,95.0
1974.0,2023-12-29,117000.0,1.0,4617.0,1044.0,1.0,,1.0,3.0,single_family,"['community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard', 'farm', 'ranch']",Lansing,Michigan,129900.0,112.06896551724138,50.0
1958.0,2023-12-29,135900.0,1.0,7057.0,1872.0,2.0,,2.0,3.0,single_family,"['community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'ensuite', 'shopping']",Lansing,Michigan,139900.0,72.59615384615384,66.0
1955.0,2024-01-16,370000.0,1.0,5053.0,1804.0,2.0,1.0,4.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'beautiful_backyard']",Saint Paul,Minnesota,400000.0,205.09977827050997,69.0
1985.0,2024-01-16,675000.0,2.0,15594.0,3700.0,4.0,3.0,2.0,4.0,single_family,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'media_room', 'trails']",Shoreview,Minnesota,700000.0,182.43243243243242,39.0
1913.0,2024-01-16,285000.0,1.0,4879.0,1379.0,2.0,2.0,2.0,3.0,single_family,"['central_air', 'corner_lot', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch']",Saint Paul,Minnesota,289000.0,206.67150108774473,111.0
1900.0,2024-01-12,191000.0,1.0,6490.0,882.0,1.0,,2.0,2.0,single_family,"['forced_air', 'recreation_facilities', 'basement', 'two_or_more_stories']",Saint Paul,Minnesota,189000.0,216.5532879818594,124.0
1928.0,2024-01-12,747000.0,3.0,6098.0,3106.0,4.0,2.0,2.0,4.0,single_family,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen']",Saint Paul,Minnesota,780000.0,240.50225370251127,96.0
1957.0,2024-01-12,262500.0,1.0,7449.0,1398.0,2.0,1.0,1.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard', 'farm', 'ranch']",Saint Paul,Minnesota,262500.0,187.76824034334763,67.0
1908.0,2024-01-12,224325.0,2.0,7275.0,1662.0,2.0,2.0,1.0,3.0,single_family,"['dishwasher', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen']",Saint Paul,Minnesota,239900.0,134.97292418772562,116.0
1947.0,2024-01-12,263000.0,1.0,4961.0,1406.0,2.0,1.0,1.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'private_backyard', 'fenced_yard', 'lake']",Saint Paul,Minnesota,260000.0,187.05547652916073,77.0
1939.0,2024-01-12,323000.0,1.0,5968.0,1600.0,1.0,2.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'high_ceiling', 'big_lot', 'shopping']",Saint Paul,Minnesota,329900.0,201.875,85.0
1891.0,2024-01-12,195000.0,1.0,4587.0,1359.0,1.0,,1.0,3.0,single_family,"['community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'updated_kitchen', 'high_ceiling', 'new_roof', 'trails']",Saint Paul,Minnesota,204900.0,143.4878587196468,133.0
1897.0,2024-01-12,222000.0,2.0,4400.0,1725.0,3.0,,2.0,4.0,single_family,"['dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'master_suite']",Saint Paul,Minnesota,219499.0,128.69565217391303,127.0
1932.0,2024-01-12,719000.0,1.0,5140.0,2462.0,4.0,2.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite', 'golf_course']",Saint Paul,Minnesota,750000.0,292.03899268887085,92.0
1979.0,2024-01-12,675000.0,1.0,27835.0,3300.0,4.0,2.0,2.0,5.0,single_family,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'lake_view', 'view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'granite_kitchen', 'lake']",Arden Hills,Minnesota,699900.0,204.54545454545453,45.0
1950.0,2024-01-12,733900.0,2.0,10803.0,3302.0,3.0,2.0,1.0,4.0,single_family,"['central_air', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'river_view', 'trails']",Saint Paul,Minnesota,734900.0,222.25923682616596,74.0
1923.0,2024-01-12,320000.0,1.0,16466.0,1527.0,2.0,1.0,1.0,3.0,single_family,"['central_air', 'city_view', 'forced_air', 'lake_view', 'view', 'water_view', 'basement', 'single_story', 'garage_1_or_more', 'big_lot', 'trails', 'views', 'lake']",Saint Paul,Minnesota,309000.0,209.56123117223314,101.0
1912.0,2024-01-12,200791.0,1.0,2788.0,1517.0,1.0,,2.0,4.0,single_family,"['corner_lot', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'basement', 'two_or_more_stories', 'front_porch', 'shopping']",Saint Paul,Minnesota,220000.0,132.36058009228742,112.0
1925.0,2024-01-12,545000.0,1.0,7710.0,2649.0,2.0,2.0,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'park', 'shopping']",Saint Paul,Minnesota,599900.0,205.73801434503585,99.0
1882.0,2024-01-11,60000.0,,3125.0,684.0,1.0,1.0,1.0,2.0,single_family,"['community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more']",Saint Paul,Minnesota,59900.0,87.71929824561404,142.0
1926.0,2024-01-11,203000.0,1.0,5358.0,1348.0,1.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'front_porch']",Saint Paul,Minnesota,200000.0,150.59347181008903,98.0
1932.0,2024-01-11,315000.0,2.0,15682.0,1970.0,2.0,3.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'big_lot', 'golf_course', 'lake']",Saint Paul,Minnesota,285000.0,159.89847715736042,92.0
1951.0,2024-01-11,203000.0,1.0,5445.0,1753.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'shopping', 'fixer_upper']",Saint Paul,Minnesota,199900.0,115.80148317170564,73.0
1978.0,2024-01-10,210000.0,2.0,871.0,1170.0,3.0,2.0,2.0,2.0,townhomes,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'pets_allowed', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'rental_property', 'shopping']",Saint Paul,Minnesota,199500.0,179.48717948717947,46.0
1993.0,2024-01-10,858000.0,1.0,7667.0,2849.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'front_porch', 'large_porch', 'ensuite', 'shopping']",Saint Paul,Minnesota,820000.0,301.1583011583012,31.0
1948.0,2024-01-10,630000.0,,11413.0,2122.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard']",Saint Paul,Minnesota,675000.0,296.88972667295,76.0
1922.0,2024-01-10,248000.0,1.0,5053.0,1640.0,2.0,1.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'new_roof']",Saint Paul,Minnesota,250000.0,151.21951219512195,102.0
1909.0,2024-01-10,485000.0,2.0,5358.0,3580.0,2.0,2.0,2.0,6.0,multi_family,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'floor_plan', 'front_porch', 'new_roof']",Saint Paul,Minnesota,499900.0,135.47486033519553,115.0
1965.0,2024-01-10,144000.0,1.0,828.0,980.0,1.0,,2.0,2.0,townhomes,"['community_park', 'dishwasher', 'pets_allowed', 'recreation_facilities', 'basement', 'two_or_more_stories', 'master_bedroom', 'rental_property', 'shopping']",Saint Paul,Minnesota,149900.0,146.9387755102041,59.0
1963.0,2024-01-09,307000.0,1.0,7754.0,1493.0,2.0,2.0,1.0,4.0,single_family,"['central_air', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'shopping']",Saint Paul,Minnesota,300000.0,205.6262558606832,61.0
1917.0,2024-01-09,239000.0,,4792.0,1040.0,1.0,1.0,1.0,2.0,single_family,"['community_outdoor_space', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'front_porch', 'shopping']",Saint Paul,Minnesota,277000.0,229.80769230769232,107.0
1900.0,2024-01-09,260000.0,2.0,8407.0,1844.0,2.0,1.0,2.0,4.0,multi_family,"['forced_air', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'investment_opportunity']",Saint Paul,Minnesota,229900.0,140.99783080260303,124.0
1953.0,2024-01-09,226500.0,2.0,5706.0,1133.0,2.0,,1.0,3.0,single_family,"['carport', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'new_roof', 'lake']",Saint Paul,Minnesota,229900.0,199.9117387466902,71.0
1922.0,2024-01-08,675000.0,2.0,6142.0,2286.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'dishwasher', 'fireplace', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'groundscare', 'shopping']",Saint Paul,Minnesota,675000.0,295.2755905511811,102.0
1947.0,2024-01-08,224900.0,1.0,4400.0,720.0,2.0,1.0,1.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'open_floor_plan', 'floor_plan', 'new_roof', 'groundscare']",Saint Paul,Minnesota,224900.0,312.3611111111111,77.0
